0	0	0	0	2	0	0	1	1.73205	0	0.001	0.00173299	-0.000999458	0	2	0.00200054	0	0.998268	1.73105	0	-7.50001	1.35536e-09
0.199	0.383337	-0.170261	0	1.95578	0.41711	0	0.660881	1.4852	0	-7.50001	2.71144e-09
0.2	0.385461	-0.170929	0	1.9553	0.419284	0	0.659241	1.4837	0	-7.50001	2.71886e-09
0.201	0.387588	-0.171594	0	1.95481	0.421458	0	0.657602	1.48219	0	-7.50001	2.72626e-09
0.202	0.389717	-0.172256	0	1.95432	0.423633	0	0.655964	1.48067	0	-7.50001	2.73365e-09
0.203	0.391847	-0.172916	0	1.95383	0.425808	0	0.654327	1.47916	0	-7.50001	2.74102e-09
0.204	0.39398	-0.173574	0	1.95333	0.427984	0	0.652691	1.47764	0	-7.50001	2.74838e-09
0.205	0.396115	-0.174229	0	1.95283	0.43016	0	0.651056	1.47612	0	-7.50001	2.75572e-09
0.206	0.398251	-0.174882	0	1.95233	0.432337	0	0.649422	1.4746	0	-7.50001	2.76304e-09
0.207	0.40039	-0.175532	0	1.95182	0.434514	0	0.64779	1.47307	0	-7.50001	2.77034e-09
0.208	0.40253	-0.17618	0	1.95131	0.436691	0	0.646158	1.47154	0	-7.50001	2.77763e-09
0.209	0.404672	-0.176826	0	1.9508	0.43887	0	0.644528	1.47001	0	-7.50001	2.78489e-09
0.21	0.406817	-0.177469	0	1.95028	0.441048	0	0.642899	1.46847	0	-7.50001	2.79214e-09
0.211	0.408963	-0.17811	0	1.94977	0.443227	0	0.641271	1.46693	0	-7.50001	2.79936e-09
0.212	0.411111	-0.178748	0	1.94924	0.445406	0	0.639645	1.46539	0	-7.50001	2.80657e-09
0.213	0.413261	-0.179383	0	1.94872	0.447586	0	0.638019	1.46385	0	-7.50001	2.81375e-09
0.214	0.415413	-0.180017	0	1.94819	0.449767	0	0.636395	1.4623	0	-7.50001	2.82091e-09
0.215	0.417567	-0.180647	0	1.94766	0.451947	0	0.634772	1.46075	0	-7.50001	2.82805e-09
0.216	0.419723	-0.181275	0	1.94713	0.454128	0	0.63315	1.4592	0	-7.50001	2.83517e-09
0.217	0.42188	-0.181901	0	1.94659	0.45631	0	0.631529	1.45764	0	-7.50001	2.84226e-09
0.218	0.42404	-0.182524	0	1.94605	0.458492	0	0.629909	1.45608	0	-7.50001	2.84933e-09
0.219	0.426202	-0.183145	0	1.94551	0.460674	0	0.628291	1.45452	0	-7.50001	2.85637e-09
0.22	0.428365	-0.183763	0	1.94496	0.462857	0	0.626674	1.45296	0	-7.50001	2.86339e-09
0.221	0.430531	-0.184378	0	1.94441	0.46504	0	0.625058	1.45139	0	-7.50001	2.87038e-09
0.222	0.432698	-0.184991	0	1.94386	0.467223	0	0.623444	1.44982	0	-7.50001	2.87734e-09
0.223	0.434867	-0.185602	0	1.9433	0.469407	0	0.621831	1.44825	0	-7.50001	2.88428e-09
0.224	0.437039	-0.18621	0	1.94274	0.471591	0	0.620219	1.44667	0	-7.50001	2.89119e-09
0.225	0.439212	-0.186815	0	1.94218	0.473776	0	0.618608	1.44509	0	-7.50001	2.89807e-09
0.226	0.441387	-0.187418	0	1.94161	0.475961	0	0.616998	1.44351	0	-7.50001	2.90492e-09
0.227	0.443563	-0.188018	0	1.94105	0.478146	0	0.61539	1.44192	0	-7.50001	2.91174e-09
0.228	0.445742	-0.188615	0	1.94047	0.480332	0	0.613784	1.44033	0	-7.50001	2.91853e-09
0.229	0.447923	-0.18921	0	1.9399	0.482518	0	0.612178	1.43874	0	-7.50001	2.92529e-09
0.23	0.450105	-0.189802	0	1.93932	0.484704	0	0.610574	1.43715	0	-7.50001	2.93201e-09
0.231	0.45229	-0.190392	0	1.93874	0.48689	0	0.608971	1.43555	0	-7.50001	2.93871e-09
0.232	0.454476	-0.190979	0	1.93815	0.489077	0	0.60737	1.43395	0	-7.50001	2.94537e-09
0.233	0.456664	-0.191563	0	1.93757	0.491265	0	0.60577	1.43235	0	-7.50001	2.952e-09
0.234	0.458854	-0.192145	0	1.93697	0.493452	0	0.604171	1.43074	0	-7.50001	2.95859e-09
0.235	0.461046	-0.192723	0	1.93638	0.49564	0	0.602573	1.42913	0	-7.50001	2.96514e-09
0.236	0.46324	-0.1933	0	1.93578	0.497828	0	0.600978	1.42752	0	-7.50001	2.97167e-09
0.237	0.465436	-0.193873	0	1.93518	0.500016	0	0.599383	1.42591	0	-7.50001	2.97815e-09
0.238	0.467633	-0.194444	0	1.93458	0.502205	0	0.59779	1.42429	0	-7.50001	2.9846e-09
